system:index,AMOSTRAS,AMOSTRA_AM,BioNB,CARTA_2,CLASS_2022,DECLIVIDAD,LAT,LON,NEW_PROB,NEW_WEIGHT,PESO_VOT,PROB_AMOS2,StateNB,TARGETID,VAL_PESO,classification,reference,year,.geo
00000000000000004ba9_0,,0,1,SA-23-Z,PASTAGEM,D1,-2.96434845,-44.8662153,1.1945065471771139E-5,60305.96763411252,4.6912963403985656E-6,1.4073889021195698E-5,21.0,16969,0.3333333333333333,15,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004baf_0,Treinamento,1,1,SA-23-Z,PASTAGEM,D2,-2.3450499,-44.4870364,1.0946847778015985E-5,55301.69792534376,1.4069391242564806E-5,1.4069391242564806E-5,21.0,16979,1,3,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004bb4_0,Treinamento,1,1,SA-23-Z,PASTAGEM,D2,-2.50135675,-44.7115254,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,16990,0.5,15,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004bc2_0,,0,4,SA-23-Z,PASTAGEM,D2,-3.60008618,-44.5339285,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17025,0.5,15,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004bc7_0,,0,4,SA-23-Z,PASTAGEM,D2,-3.81622084,-44.3989117,1.0946847778015985E-5,55301.69792534376,4.689797080854935E-6,1.4069391242564806E-5,21.0,17047,0.3333333333333333,15,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004bf4_0,,0,1,SA-23-Z,PASTAGEM,D2,-3.90946596,-44.806657,1.0946847778015985E-5,55301.69792534376,4.689797080854935E-6,1.4069391242564806E-5,21.0,17149,0.3333333333333333,15,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c0e_0,Treinamento,1,1,SA-23-Z,PASTAGEM,D2,-3.61275242,-44.9578435,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17232,0.5,6,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c1c_0,,0,1,SA-23-Z,PASTAGEM,D2,-3.1710508,-44.0399449,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17270,0.5,3,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c27_0,Treinamento,1,1,SA-23-Z,PASTAGEM,D2,-3.98869737,-44.8241742,1.0946847778015985E-5,55301.69792534376,4.689797080854935E-6,1.4069391242564806E-5,21.0,17296,0.3333333333333333,15,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c29_0,Treinamento,1,4,SA-23-Z,PASTAGEM,D2,-3.56235694,-44.4414918,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17304,0.5,15,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c31_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-3.76555585,-44.5762391,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17320,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c4d_0,Treinamento,1,1,SA-23-Z,PASTAGEM,D3,-3.11283997,-44.9246956,1.1349142731664706E-5,56646.228228228174,7.077274400083047E-6,1.4154548800166094E-5,21.0,17408,0.5,15,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c52_0,Treinamento,1,1,SA-23-Z,PASTAGEM,D3,-2.37523329,-44.4730227,1.1349142731664706E-5,56646.228228228174,1.4154548800166094E-5,1.4154548800166094E-5,21.0,17434,1,3,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c53_0,Treinamento,1,1,SA-23-Z,FORMAÇÃO FLORESTAL,D3,-2.92042083,-44.8115079,1.1349142731664706E-5,56646.228228228174,7.077274400083047E-6,1.4154548800166094E-5,21.0,16932,0.5,6,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004f94_0,,0,4,SA-23-Z,PASTAGEM,D1,-2.80696361,-42.4865781,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16635,0.5,12,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004fab_0,,0,4,SA-23-Z,FLORESTA PLANTADA,D1,-3.62083726,-43.3357556,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,16671,1,4,9,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004fcf_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-3.20904954,-43.5696769,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16730,0.5,4,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004fd4_0,,0,4,SA-23-Z,PASTAGEM,D1,-3.3799091,-42.4488489,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16748,0.5,15,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004ffd_0,,0,4,SA-23-Z,PASTAGEM,D1,-2.78863798,-43.0266453,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,12394,0.5,21,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005004_0,,0,4,SA-23-Z,LAVOURA TEMPORÁRIA,D1,-3.66045297,-43.0468574,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16883,0.5,39,19,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005027_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-2.9468313,-42.2502314,1.1945065471771139E-5,60305.96763411252,4.6912963403985656E-6,1.4073889021195698E-5,21.0,16942,0.3333333333333333,4,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000503e_0,,0,4,SA-23-Z,PASTAGEM,D2,-3.34918672,-42.2337922,1.0946847778015985E-5,55301.69792534376,1.4069391242564806E-5,1.4069391242564806E-5,21.0,15886,1,39,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005086_0,,0,4,SA-23-Z,PASTAGEM,D2,-3.70195513,-44.1684938,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,2361,0.5,15,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000050d0_0,,0,4,SA-23-Z,PASTAGEM,D2,-3.70707553,-43.5931229,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,12457,0.5,3,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005114_0,,0,4,SA-23-Z,PASTAGEM,D3,-3.24273636,-42.1146756,1.1349142731664706E-5,56646.228228228174,7.077274400083047E-6,1.4154548800166094E-5,21.0,17381,0.5,3,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000511d_0,,0,4,SA-23-Z,PASTAGEM,D3,-3.70006867,-44.1873584,1.1349142731664706E-5,56646.228228228174,7.077274400083047E-6,1.4154548800166094E-5,21.0,697,0.5,15,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005656_0,,0,4,SA-23-Z,PASTAGEM,D1,-3.90811849,-42.0769464,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,22.0,16763,0.5,15,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005658_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-3.62056777,-42.2095377,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,22.0,16787,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000565e_0,,0,4,SA-23-Z,PASTAGEM,D1,-3.91027445,-42.1588727,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,22.0,13918,0.5,15,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000566e_0,,0,4,SA-23-Z,PASTAGEM,D2,-3.88548094,-42.1087467,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,22.0,17283,0.5,15,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005ab4_0,,0,4,SA-23-Z,PASTAGEM,D2,-3.56478239,-42.2938895,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,22.0,17105,0.5,15,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005ab7_0,,0,4,SA-23-Z,PASTAGEM,D2,-3.60601506,-42.2987404,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,22.0,12779,0.5,15,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000050a4_0,,0,4,SA-23-Z,PRAIA E DUNA,D2,-2.60672914,-42.8040427,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,2799,0.5,23,23,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005119_0,,0,4,SA-23-Z,PRAIA E DUNA,D3,-2.57789322,-42.9371731,1.1349142731664706E-5,56646.228228228174,4.718182933388697E-6,1.4154548800166094E-5,21.0,15838,0.3333333333333333,23,23,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b29_0,Treinamento,1,1,SA-23-Z,"RIO, LAGO E OCEANO",D1,-3.64536127,-44.6921218,1.1945065471771139E-5,60305.96763411252,1.4073889021195698E-5,1.4073889021195698E-5,21.0,16699,1,33,33,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b62_0,Treinamento,1,1,SA-23-Z,"RIO, LAGO E OCEANO",D1,-3.85664502,-44.606153,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16808,0.5,33,33,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000566d_0,,0,4,SA-23-Z,"RIO, LAGO E OCEANO",D2,-3.86661632,-42.4254028,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,22.0,17279,0.5,3,33,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b19_0,,0,1,SA-23-Z,FORMAÇÃO CAMPESTRE,D1,-2.23213166,-44.7807855,1.1945065471771139E-5,60305.96763411252,4.6912963403985656E-6,1.4073889021195698E-5,21.0,16651,0.3333333333333333,11,12,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b43_0,,0,1,SA-23-Z,FORMAÇÃO CAMPESTRE,D1,-3.07834466,-44.7217662,1.1945065471771139E-5,60305.96763411252,4.6912963403985656E-6,1.4073889021195698E-5,21.0,16755,0.3333333333333333,11,12,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b90_0,,0,1,SA-23-Z,FORMAÇÃO CAMPESTRE,D1,-3.22198528,-44.6570875,1.1945065471771139E-5,60305.96763411252,4.6912963403985656E-6,1.4073889021195698E-5,21.0,16900,0.3333333333333333,11,12,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b22_0,,0,1,SA-23-Z,PASTAGEM,D1,-3.98627192,-44.6937388,1.1945065471771139E-5,60305.96763411252,4.6912963403985656E-6,1.4073889021195698E-5,21.0,16677,0.3333333333333333,15,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b23_0,Treinamento,1,1,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-2.8277147,-44.3253397,1.1945065471771139E-5,60305.96763411252,4.6912963403985656E-6,1.4073889021195698E-5,21.0,16682,0.3333333333333333,5,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b24_0,Treinamento,1,4,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-3.56532138,-43.7278702,1.1945065471771139E-5,60305.96763411252,4.6912963403985656E-6,1.4073889021195698E-5,21.0,16691,0.3333333333333333,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b30_0,,0,4,SA-23-Z,PASTAGEM,D1,-3.81595134,-44.5495592,1.1945065471771139E-5,60305.96763411252,4.6912963403985656E-6,1.4073889021195698E-5,21.0,16710,0.3333333333333333,15,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b33_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-3.43084358,-44.0663554,1.1945065471771139E-5,60305.96763411252,4.6912963403985656E-6,1.4073889021195698E-5,21.0,16716,0.3333333333333333,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b59_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-3.04331037,-44.162026,1.1945065471771139E-5,60305.96763411252,4.6912963403985656E-6,1.4073889021195698E-5,21.0,16795,0.3333333333333333,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b60_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-3.73483347,-44.5568355,1.1945065471771139E-5,60305.96763411252,4.6912963403985656E-6,1.4073889021195698E-5,21.0,16806,0.3333333333333333,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b63_0,,0,1,SA-23-Z,PASTAGEM,D1,-2.72045585,-44.9626944,1.1945065471771139E-5,60305.96763411252,4.6912963403985656E-6,1.4073889021195698E-5,21.0,16809,0.3333333333333333,15,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b65_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-3.708423,-44.4153509,1.1945065471771139E-5,60305.96763411252,4.6912963403985656E-6,1.4073889021195698E-5,21.0,16812,0.3333333333333333,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b68_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-3.51034448,-44.2682068,1.1945065471771139E-5,60305.96763411252,4.6912963403985656E-6,1.4073889021195698E-5,21.0,16815,0.3333333333333333,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b71_0,Treinamento,1,4,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-3.2454313,-44.0593485,1.1945065471771139E-5,60305.96763411252,4.6912963403985656E-6,1.4073889021195698E-5,21.0,16835,0.3333333333333333,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b75_0,Treinamento,1,1,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-3.05948004,-44.0326686,1.1945065471771139E-5,60305.96763411252,4.6912963403985656E-6,1.4073889021195698E-5,21.0,16839,0.3333333333333333,6,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b7f_0,Treinamento,1,1,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-2.73500856,-44.731468,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16855,0.5,6,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b81_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-3.35592408,-44.7427868,1.1945065471771139E-5,60305.96763411252,4.6912963403985656E-6,1.4073889021195698E-5,21.0,16865,0.3333333333333333,11,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b82_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-2.18523961,-44.7177238,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16867,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b86_0,Treinamento,1,4,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-3.29178437,-44.3851675,1.1945065471771139E-5,60305.96763411252,4.6912963403985656E-6,1.4073889021195698E-5,21.0,16875,0.3333333333333333,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b88_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-3.3203508,-44.1924788,1.1945065471771139E-5,60305.96763411252,4.6912963403985656E-6,1.4073889021195698E-5,21.0,17329,0.3333333333333333,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b94_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-2.87864917,-44.9934168,1.1945065471771139E-5,60305.96763411252,4.6912963403985656E-6,1.4073889021195698E-5,21.0,16906,0.3333333333333333,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b98_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-3.27857914,-44.2191588,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16915,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b99_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-2.85978455,-44.95434,1.1945065471771139E-5,60305.96763411252,4.6912963403985656E-6,1.4073889021195698E-5,21.0,16919,0.3333333333333333,15,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004ba6_0,Treinamento,1,1,SA-23-Z,FORMAÇÃO FLORESTAL,D1,-3.18829845,-44.1798126,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16963,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004bae_0,,0,1,SA-23-Z,PASTAGEM,D1,-2.24722336,-44.9422128,1.1945065471771139E-5,60305.96763411252,7.036944510597849E-6,1.4073889021195698E-5,21.0,16975,0.5,3,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004bb1_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-2.18847354,-44.7543751,1.0946847778015985E-5,55301.69792534376,4.689797080854935E-6,1.4069391242564806E-5,21.0,16986,0.3333333333333333,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004bb5_0,,0,1,SA-23-Z,PASTAGEM,D2,-2.58678654,-44.8613644,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,16991,0.5,15,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004bba_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-2.26662697,-44.8716052,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17003,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004bc0_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-2.2601591,-44.4821855,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17014,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004bce_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-3.05516813,-44.2032586,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17059,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004bdd_0,Treinamento,1,1,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-2.85035224,-44.1534021,1.0946847778015985E-5,55301.69792534376,4.689797080854935E-6,1.4069391242564806E-5,21.0,17094,0.3333333333333333,6,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004bde_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-2.51995188,-44.6018411,1.0946847778015985E-5,55301.69792534376,4.689797080854935E-6,1.4069391242564806E-5,21.0,17095,0.3333333333333333,6,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004be1_0,Treinamento,1,1,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-3.45941001,-44.556566,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17098,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004be4_0,Treinamento,1,1,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-2.4690174,-44.634989,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17102,0.5,6,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004be5_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-2.07043491,-44.6883489,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17106,0.5,6,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004beb_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-2.00548672,-44.7023626,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17121,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004bed_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-2.13214917,-44.6969727,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17126,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004bf1_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-2.47844971,-44.9077175,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17135,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004bf7_0,Treinamento,1,4,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-3.2206378,-43.9669119,1.0946847778015985E-5,55301.69792534376,4.689797080854935E-6,1.4069391242564806E-5,21.0,17161,0.3333333333333333,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004bf9_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-2.35556018,-44.7953382,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17172,0.5,15,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004bfc_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-2.12702878,-44.9333195,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17179,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c08_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-3.61356091,-44.8206707,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17214,0.5,6,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c09_0,Treinamento,1,1,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-3.10502463,-44.0267397,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17216,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c0b_0,,0,4,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-3.66557336,-44.5910613,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17218,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c10_0,Treinamento,1,1,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-3.19773076,-44.3175243,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17237,0.5,15,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c11_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-3.51115297,-44.6131599,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17239,0.5,15,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c16_0,,0,4,SA-23-Z,PASTAGEM,D2,-3.28747246,-44.1792736,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17259,0.5,3,15,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c1a_0,Treinamento,1,4,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-3.50576307,-44.4881144,1.0946847778015985E-5,55301.69792534376,4.689797080854935E-6,1.4069391242564806E-5,21.0,17265,0.3333333333333333,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c1f_0,Treinamento,1,4,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-3.3599665,-44.482455,1.0946847778015985E-5,55301.69792534376,4.689797080854935E-6,1.4069391242564806E-5,21.0,17276,0.3333333333333333,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c22_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-2.02435134,-44.7926433,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17286,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c25_0,Treinamento,1,1,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-2.55687264,-44.9236177,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17293,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c2a_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-2.17499881,-44.8999021,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17306,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c37_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-2.75468166,-44.9505671,1.0946847778015985E-5,55301.69792534376,1.4069391242564806E-5,1.4069391242564806E-5,21.0,17333,1,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c3b_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-2.00872065,-44.7317375,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17351,0.5,15,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c40_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D2,-2.19736686,-44.6546621,1.0946847778015985E-5,55301.69792534376,7.034695621282403E-6,1.4069391242564806E-5,21.0,17359,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c45_0,,0,1,SA-23-Z,FORMAÇÃO FLORESTAL,D3,-2.47656325,-44.732546,1.1349142731664706E-5,56646.228228228174,4.718182933388697E-6,1.4154548800166094E-5,21.0,17372,0.3333333333333333,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c46_0,Treinamento,1,1,SA-23-Z,FORMAÇÃO FLORESTAL,D3,-2.38601307,-44.4617039,1.1349142731664706E-5,56646.228228228174,7.077274400083047E-6,1.4154548800166094E-5,21.0,17376,0.5,3,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
